click_time,ip,app,device,os,channel,is_fraud,is_attributed,attributed_time
2017-11-10 11:50:44,10613,15,4,20,111,0,0,
2017-11-09 12:45:27,10306,6,5,9,255,0,0,
2017-11-07 10:10:20,10579,2,3,13,145,0,0,
2017-11-07 15:27:38,10520,9,1,9,303,0,0,
2017-11-06 19:33:30,10384,21,3,22,145,0,0,
2017-11-07 11:14:31,10317,21,5,19,113,1,0,
2017-11-11 00:35:28,10929,21,5,26,233,0,0,
2017-11-06 15:51:32,10543,9,4,22,134,0,1,2017-11-06 15:56:32
2017-11-11 05:16:53,11101,2,2,19,112,0,1,2017-11-11 05:24:53
2017-11-12 09:51:30,10575,18,2,9,121,0,0,
2017-11-10 00:34:25,10955,24,4,24,255,1,0,
2017-11-09 16:59:19,10504,12,1,19,145,0,0,
2017-11-10 13:04:17,11155,1,4,17,111,0,1,2017-11-10 13:29:17
2017-11-06 14:52:56,10152,15,3,22,121,0,0,
2017-11-12 18:01:30,10706,3,4,24,111,0,1,2017-11-12 19:28:30
2017-11-08 00:34:08,11193,24,2,13,121,0,0,
2017-11-08 16:41:36,10018,24,5,9,134,0,0,
2017-11-12 04:40:23,10204,2,5,17,134,0,0,
2017-11-07 14:54:24,11170,9,1,17,303,0,0,
2017-11-07 03:59:28,11122,2,1,24,303,0,0,
2017-11-12 00:17:14,10935,6,4,13,134,0,0,
2017-11-11 17:06:17,10688,18,5,24,113,0,0,
2017-11-06 06:43:10,10747,9,4,26,145,1,0,
2017-11-07 19:32:53,10090,9,3,22,111,0,0,
2017-11-08 15:14:44,10093,6,1,17,121,1,0,
2017-11-08 07:52:14,10757,2,1,24,111,0,0,
2017-11-09 15:49:21,10341,21,1,13,111,0,0,
2017-11-08 21:04:09,10193,18,1,20,255,0,0,
2017-11-12 23:55:15,10104,21,1,9,112,0,0,
2017-11-12 18:51:46,10574,21,1,19,233,0,1,2017-11-12 19:39:46
2017-11-06 08:49:42,10623,15,1,20,112,0,0,
2017-11-08 13:54:28,11012,18,4,17,233,0,1,2017-11-08 15:18:28
2017-11-09 07:00:54,11188,15,5,26,113,0,0,
2017-11-11 03:27:51,10681,2,5,20,111,0,0,
2017-11-06 14:35:23,10232,2,5,20,233,0,0,
2017-11-07 20:47:27,10571,24,1,13,233,0,0,
2017-11-07 22:14:13,11039,15,3,24,112,0,1,2017-11-07 22:34:13
2017-11-06 09:11:46,10158,9,3,24,233,0,1,2017-11-06 09:17:46
2017-11-10 06:08:57,10550,6,1,20,112,0,0,
2017-11-12 13:57:57,10589,21,4,17,303,0,0,
2017-11-06 00:52:04,10255,2,1,26,233,0,0,
2017-11-10 05:15:24,10619,9,4,13,134,0,1,2017-11-10 05:38:24
2017-11-07 05:20:51,10200,24,4,13,111,0,0,
2017-11-11 04:21:14,10869,15,5,20,255,0,0,
2017-11-07 22:51:11,10878,1,1,13,113,0,1,2017-11-08 00:15:11
2017-11-09 23:17:29,11179,21,1,19,255,0,0,
2017-11-08 15:23:35,10435,2,2,19,233,0,0,
2017-11-08 14:37:32,11161,9,5,20,112,0,1,2017-11-08 14:59:32
2017-11-10 14:41:27,10918,2,2,22,303,0,1,2017-11-10 16:03:27
2017-11-09 14:45:48,10777,18,5,24,112,0,1,2017-11-09 16:01:48
2017-11-09 04:25:41,11150,1,5,22,112,0,0,
2017-11-08 18:28:31,10325,24,5,22,303,0,0,
2017-11-07 23:07:26,10829,12,3,26,134,0,1,2017-11-07 23:21:26
2017-11-09 04:20:48,10806,21,4,24,255,0,0,
2017-11-07 09:34:59,10669,3,5,22,255,0,0,
2017-11-12 12:03:19,10436,18,2,20,113,0,1,2017-11-12 13:28:19
2017-11-06 18:40:15,10690,6,5,26,233,0,0,
2017-11-07 14:57:53,10694,9,2,19,134,0,0,
2017-11-06 04:30:57,10372,21,2,24,145,0,0,
2017-11-10 05:33:57,10392,15,3,9,112,0,0,
2017-11-09 08:42:43,10126,2,5,20,112,0,0,
2017-11-10 21:45:09,10395,21,1,9,145,1,0,
2017-11-07 09:21:57,10092,18,3,22,113,0,1,2017-11-07 09:26:57
2017-11-09 21:48:59,10956,15,4,26,303,0,0,
2017-11-07 17:09:31,10431,3,5,17,233,0,0,
2017-11-11 04:09:57,10816,12,3,13,121,0,0,
2017-11-08 22:33:04,10817,18,3,9,113,0,0,
2017-11-10 17:09:52,10304,21,5,9,113,0,0,
2017-11-11 09:27:54,10752,6,2,24,145,0,0,
2017-11-09 03:21:39,10197,15,5,20,145,0,0,
2017-11-11 13:37:44,10475,9,2,17,112,0,0,
2017-11-11 12:42:17,10676,12,3,24,303,0,0,
2017-11-11 23:27:16,10008,6,3,22,111,0,0,
2017-11-12 22:01:36,10465,15,4,26,233,0,1,2017-11-12 23:30:36
2017-11-06 01:35:31,11199,9,5,22,113,0,0,
2017-11-08 17:14:37,10216,12,4,17,121,0,0,
2017-11-07 05:31:10,10564,1,1,13,145,0,0,
2017-11-11 16:23:40,10190,6,3,20,255,0,0,
2017-11-07 04:13:21,10832,9,1,26,134,0,0,
2017-11-06 08:07:54,11155,12,2,22,112,0,0,
2017-11-07 15:28:17,10036,2,2,17,145,0,0,
2017-11-11 05:20:59,10141,9,3,24,113,0,0,
2017-11-06 07:03:55,10878,6,3,9,145,0,0,
2017-11-06 01:21:28,10048,15,3,19,145,0,1,2017-11-06 02:21:28
2017-11-10 18:39:44,10477,1,2,19,121,0,0,
2017-11-08 14:38:23,10761,24,2,19,303,0,1,2017-11-08 16:01:23
2017-11-09 05:00:28,10480,12,2,19,134,0,0,
2017-11-07 23:33:48,10430,2,4,22,145,0,0,
2017-11-12 03:56:18,10845,24,2,13,303,0,1,2017-11-12 04:24:18
2017-11-09 17:43:36,10627,12,1,26,145,0,0,
2017-11-07 06:06:25,10555,6,3,22,255,1,0,
2017-11-12 23:36:55,10606,24,2,20,111,0,0,
2017-11-08 04:39:42,10420,9,3,22,255,0,0,
2017-11-06 02:33:21,10727,1,4,19,303,1,0,
2017-11-09 18:37:46,10638,21,5,20,233,0,0,
2017-11-06 23:36:31,10857,24,4,13,255,0,0,
2017-11-08 02:16:21,10956,9,4,20,113,0,0,
2017-11-10 04:05:15,10482,12,4,26,134,0,0,
2017-11-12 17:09:03,10811,9,5,17,112,0,1,2017-11-12 17:51:03
2017-11-12 21:41:48,11115,6,4,22,255,1,0,
2017-11-07 02:43:39,10155,15,1,22,233,0,0,
2017-11-11 22:05:51,10111,18,5,13,145,0,1,2017-11-11 22:48:51
2017-11-07 02:35:52,11091,12,2,13,233,0,0,
2017-11-11 01:38:21,11165,3,1,22,255,0,0,
2017-11-12 01:12:49,10230,1,5,20,303,0,0,
2017-11-12 06:29:55,10955,1,5,22,113,0,0,
2017-11-10 07:02:38,10975,9,4,20,112,0,0,
2017-11-10 11:35:34,10762,9,2,24,111,0,0,
2017-11-08 02:54:02,11056,6,4,22,145,0,0,
2017-11-06 03:09:31,10840,12,1,24,112,0,1,2017-11-06 03:53:31
2017-11-08 04:15:22,11179,3,2,19,255,0,1,2017-11-08 05:09:22
2017-11-09 06:37:01,10785,12,4,26,111,0,0,
2017-11-07 23:25:59,10051,9,2,13,303,0,1,2017-11-08 00:27:59
2017-11-10 13:51:42,10672,1,1,20,113,0,1,2017-11-10 14:43:42
2017-11-12 16:55:32,10008,1,5,26,303,1,0,
2017-11-08 12:27:10,10991,9,4,19,233,0,0,
2017-11-09 16:04:28,10069,21,3,19,121,0,1,2017-11-09 16:05:28
2017-11-10 12:43:09,10613,6,1,24,233,0,0,
2017-11-08 22:34:40,10565,24,1,17,134,0,0,
2017-11-09 19:14:39,10784,9,5,24,113,0,0,
2017-11-12 05:27:43,10678,18,4,17,255,0,0,
2017-11-12 07:05:33,10665,2,1,22,145,0,1,2017-11-12 07:32:33
2017-11-12 13:13:25,10073,3,2,26,145,0,0,
2017-11-06 21:16:11,11109,18,3,19,111,0,0,
2017-11-09 12:47:22,10482,12,4,13,111,0,0,
2017-11-09 06:53:09,10773,1,1,20,255,0,1,2017-11-09 07:33:09
2017-11-06 17:11:35,11164,24,1,13,121,1,0,
2017-11-09 20:13:17,10341,1,3,20,255,0,0,
2017-11-06 16:46:01,10717,6,1,24,121,0,0,
2017-11-11 22:59:18,10825,15,3,22,233,0,0,
2017-11-11 19:42:57,11100,2,3,22,111,0,0,
2017-11-12 03:48:07,11085,2,5,9,121,0,0,
2017-11-12 16:57:42,11163,9,2,19,121,0,0,
2017-11-12 18:37:24,10524,3,5,13,255,0,0,
2017-11-06 13:33:44,10058,1,3,20,134,0,0,
2017-11-06 00:01:02,10712,21,3,22,121,0,0,
2017-11-12 15:10:13,10882,15,4,26,233,0,1,2017-11-12 15:56:13
2017-11-08 04:11:27,10608,12,5,13,134,0,1,2017-11-08 05:10:27
2017-11-10 11:18:22,10818,9,3,24,111,0,0,
2017-11-10 21:39:36,10397,1,5,19,303,0,0,
2017-11-12 02:28:09,10684,15,1,20,113,0,0,
2017-11-12 04:06:25,10699,6,2,9,121,0,0,
2017-11-09 14:23:17,10107,15,2,22,233,0,0,
2017-11-11 22:54:38,10365,24,1,24,111,0,0,
2017-11-11 06:03:51,10342,6,3,26,233,0,1,2017-11-11 07:24:51
2017-11-09 12:39:04,10242,24,1,26,303,0,0,
2017-11-06 02:21:13,10018,15,1,22,255,0,0,
2017-11-06 09:32:09,11098,3,3,17,121,1,0,
2017-11-11 19:06:36,10559,18,5,26,112,0,0,
2017-11-09 16:03:41,10147,1,3,17,145,0,0,
2017-11-10 11:43:40,10505,9,1,20,113,0,0,
2017-11-06 03:45:27,10926,6,2,19,255,0,0,
2017-11-10 12:48:11,11056,9,2,19,303,0,0,
2017-11-10 04:35:52,11110,12,1,22,303,0,0,
2017-11-09 07:04:46,10996,2,1,19,145,0,1,2017-11-09 07:38:46
2017-11-07 13:50:42,11159,12,4,26,121,0,0,
2017-11-08 23:13:18,10964,21,5,24,121,0,1,2017-11-08 23:51:18
2017-11-06 21:10:06,10361,9,5,17,134,0,0,
2017-11-08 23:37:27,10752,12,2,22,303,0,0,
2017-11-11 10:55:58,10717,15,5,26,113,0,1,2017-11-11 11:15:58
2017-11-08 20:33:16,10545,18,3,13,121,0,0,
2017-11-08 05:58:38,11003,1,2,26,113,0,0,
2017-11-08 18:50:17,11185,18,2,13,145,0,1,2017-11-08 19:49:17
2017-11-06 00:34:47,10466,18,5,24,134,0,0,
2017-11-07 17:32:40,10313,6,4,9,113,0,0,
2017-11-10 07:58:49,11174,21,2,17,255,1,0,
2017-11-07 14:03:49,10836,15,2,9,111,0,1,2017-11-07 14:38:49
2017-11-06 10:09:04,11112,24,3,24,233,0,1,2017-11-06 11:12:04
2017-11-12 09:26:38,10328,21,3,19,303,0,0,
2017-11-08 01:49:09,10443,1,2,19,233,0,0,
2017-11-10 03:42:19,10042,3,5,26,255,0,0,
2017-11-09 11:51:12,10994,2,2,24,255,0,0,
2017-11-09 09:15:39,10181,3,1,24,121,0,0,
2017-11-07 00:40:41,10779,21,2,22,255,0,0,
2017-11-09 13:51:32,10986,2,3,26,233,0,1,2017-11-09 14:48:32
2017-11-06 06:31:52,10162,24,4,19,255,0,0,
2017-11-06 22:08:31,10618,3,2,13,112,0,0,
2017-11-09 00:49:05,10399,15,4,22,111,0,1,2017-11-09 01:26:05
2017-11-08 21:15:40,10855,15,2,20,121,0,0,
2017-11-11 22:25:47,10045,6,2,24,113,0,0,
2017-11-08 00:24:47,10077,2,2,22,303,0,0,
2017-11-10 05:36:38,10147,18,3,22,112,0,0,
2017-11-07 19:16:24,11009,9,5,9,255,0,1,2017-11-07 20:15:24
2017-11-09 11:05:53,11161,15,4,20,111,0,0,
2017-11-12 13:04:42,10202,9,4,20,303,0,0,
2017-11-09 21:18:27,10226,15,4,17,112,0,0,
2017-11-11 10:11:39,10751,15,1,20,233,0,0,
2017-11-10 06:05:46,10631,21,5,9,303,0,1,2017-11-10 07:04:46
2017-11-07 01:58:55,10092,1,1,19,233,0,0,
2017-11-11 02:08:03,11043,2,5,24,303,1,0,
2017-11-12 04:27:01,10222,15,2,26,113,0,0,
2017-11-06 15:33:19,10224,24,1,9,113,0,0,
2017-11-07 06:38:15,10201,24,3,26,255,0,0,
2017-11-07 23:45:03,11161,6,2,19,112,0,0,
2017-11-09 12:07:08,10908,18,3,26,303,0,1,2017-11-09 13:09:08
2017-11-12 13:06:28,10232,3,1,24,121,0,0,
2017-11-08 10:08:19,11197,2,4,17,121,0,0,
2017-11-08 04:11:07,10714,6,3,24,121,0,0,
2017-11-11 22:22:50,10495,6,4,19,145,0,0,
2017-11-06 15:06:04,10691,24,1,9,113,0,0,
2017-11-11 04:30:59,10081,21,5,19,121,0,0,
2017-11-06 12:27:55,10006,9,1,24,112,0,0,
2017-11-06 20:21:04,10894,21,2,13,113,0,0,
2017-11-12 01:36:54,10471,1,3,17,112,0,0,
2017-11-08 19:31:09,10766,9,3,19,255,0,0,
2017-11-11 22:07:45,11115,15,4,9,134,0,0,
2017-11-08 12:14:47,10251,6,5,24,233,0,1,2017-11-08 13:36:47
2017-11-07 01:28:12,10702,6,3,20,303,0,0,
2017-11-10 04:32:10,10638,2,3,24,255,0,1,2017-11-10 05:24:10
2017-11-09 17:43:54,11104,18,2,22,,0,1,2017-11-09 19:01:54
2017-11-12 15:41:00,10466,12,4,19,111,0,0,
2017-11-09 13:30:01,11028,1,2,22,145,0,0,
2017-11-07 20:11:43,11112,15,1,13,112,0,0,
2017-11-08 05:15:58,10067,24,3,20,233,0,1,2017-11-08 06:19:58
2017-11-07 04:18:13,10406,18,1,22,112,0,0,
2017-11-06 21:54:16,10729,24,4,9,145,0,0,
2017-11-11 02:41:05,10598,3,4,19,145,0,0,
2017-11-06 19:08:21,11010,18,4,22,145,0,0,
2017-11-11 06:34:08,10381,1,3,22,121,0,0,
2017-11-09 21:54:47,10205,21,1,24,134,0,1,2017-11-09 22:28:47
2017-11-08 20:33:54,10453,2,5,9,303,0,0,
2017-11-07 16:10:49,11029,1,5,13,233,0,1,2017-11-07 16:45:49
2017-11-06 00:32:46,10022,3,3,20,111,0,1,2017-11-06 02:02:46
2017-11-08 03:01:06,10017,24,2,22,134,0,1,2017-11-08 03:22:06
2017-11-11 07:29:32,10915,24,5,9,121,0,0,
2017-11-08 15:27:17,10604,21,3,24,113,0,0,
2017-11-07 18:31:43,10432,12,1,19,112,1,0,
2017-11-08 07:11:29,10026,21,3,19,134,0,0,
2017-11-08 23:33:24,10616,18,3,26,112,0,0,
2017-11-08 02:54:33,10575,2,5,9,111,0,0,
2017-11-11 03:43:29,10653,1,2,19,113,0,0,
2017-11-08 06:47:28,10728,12,1,17,233,0,0,
2017-11-10 21:04:36,11142,3,4,20,111,0,0,
2017-11-11 03:20:38,10683,6,4,17,134,0,0,
2017-11-11 03:23:22,10032,21,1,20,134,0,1,2017-11-11 04:33:22
2017-11-12 09:18:51,10043,21,3,26,121,0,0,
2017-11-12 06:01:17,11123,9,5,19,145,0,0,
2017-11-06 08:03:09,10569,1,5,13,134,0,0,
2017-11-06 21:11:40,10768,9,5,19,111,0,0,
2017-11-08 06:07:51,10003,6,2,26,145,0,1,2017-11-08 07:12:51
2017-11-06 09:26:39,10303,1,2,13,134,0,0,
2017-11-09 19:14:52,11081,9,3,24,134,0,0,
2017-11-11 00:10:00,10489,21,1,26,121,0,0,
2017-11-11 05:05:24,10522,21,3,22,233,0,0,
2017-11-12 02:18:32,10366,3,3,20,255,0,0,
2017-11-08 03:08:03,10809,18,2,9,303,0,1,2017-11-08 03:14:03
2017-11-11 14:25:08,10841,9,2,20,113,0,0,
2017-11-10 14:25:01,10450,12,3,24,134,0,1,2017-11-10 15:30:01
2017-11-09 18:35:22,10601,12,2,26,233,0,0,
2017-11-10 11:51:59,11006,12,1,22,134,0,0,
2017-11-07 13:36:46,10042,6,4,19,121,0,1,2017-11-07 14:06:46
2017-11-12 08:03:01,10328,18,3,17,112,0,0,
2017-11-10 11:53:59,10057,9,2,22,112,0,1,2017-11-10 13:16:59
2017-11-11 19:00:22,10268,18,4,9,111,0,0,
2017-11-11 18:35:41,11190,6,2,17,121,0,0,
2017-11-06 19:34:52,10666,12,2,13,255,0,0,
2017-11-08 20:50:07,10790,24,1,19,111,0,0,
2017-11-10 13:57:46,10502,15,2,17,233,0,0,
2017-11-08 18:42:31,11080,18,4,17,112,0,0,
2017-11-07 07:40:06,10012,24,2,17,233,0,1,2017-11-07 08:52:06
2017-11-08 18:28:27,10640,12,2,13,113,0,0,
2017-11-07 14:00:46,11085,24,3,24,303,0,0,
2017-11-10 02:22:58,11111,15,5,17,303,1,0,
2017-11-11 06:01:33,10129,21,1,13,255,0,0,
2017-11-06 20:59:49,10220,1,3,20,145,0,1,2017-11-06 21:01:49
2017-11-11 18:55:21,10117,24,2,13,255,0,1,2017-11-11 19:30:21
2017-11-09 08:22:50,10035,12,4,20,134,0,0,
2017-11-06 04:32:20,11049,1,2,19,113,0,0,
2017-11-09 08:15:16,10306,18,5,19,111,0,0,
2017-11-11 17:24:40,10785,12,3,22,303,0,0,
2017-11-09 13:20:55,10506,15,1,22,113,0,0,
2017-11-07 01:30:36,10823,1,2,26,121,0,0,
2017-11-09 00:35:53,10627,9,4,17,134,0,0,
2017-11-07 08:43:29,10041,3,1,19,112,0,1,2017-11-07 08:45:29
2017-11-07 23:45:27,10593,1,1,19,111,0,1,2017-11-08 01:07:27
2017-11-07 07:17:51,10441,9,1,24,113,0,1,2017-11-07 07:31:51
2017-11-06 13:42:34,10167,9,1,17,113,0,0,
2017-11-12 15:09:03,10266,3,2,20,303,1,0,
2017-11-12 03:31:21,11071,2,5,13,233,0,1,2017-11-12 04:58:21
2017-11-11 05:27:11,10487,1,2,26,134,0,0,
2017-11-11 14:43:59,10450,21,5,24,303,0,0,
2017-11-10 11:35:16,11090,21,5,19,113,0,0,
2017-11-12 09:47:18,11024,9,2,9,113,0,0,
2017-11-10 09:30:26,10122,6,4,20,145,0,0,
2017-11-06 00:32:46,10797,18,1,9,112,1,0,
2017-11-09 15:40:46,10376,2,1,26,303,0,1,2017-11-09 16:41:46
2017-11-08 20:36:59,11122,15,2,17,233,0,1,2017-11-08 22:05:59
2017-11-07 20:35:46,10376,1,2,26,233,0,0,
2017-11-10 04:07:50,10457,15,3,9,121,1,0,
2017-11-12 19:42:02,10129,6,1,19,121,0,1,2017-11-12 20:19:02
2017-11-08 07:55:20,10091,12,1,26,255,0,0,
2017-11-11 04:30:08,10457,24,4,9,113,1,0,
2017-11-07 21:28:13,10085,1,2,20,113,0,0,
2017-11-08 20:29:05,10918,12,3,19,233,0,1,2017-11-08 21:09:05
2017-11-08 10:56:26,10331,1,1,9,112,0,0,
2017-11-11 10:56:11,10573,18,1,20,134,0,1,2017-11-11 11:20:11
2017-11-09 18:45:49,11051,12,2,20,111,0,0,
2017-11-12 06:34:38,10170,3,4,17,145,0,1,2017-11-12 07:28:38
2017-11-09 22:20:31,10855,21,4,26,121,0,0,
2017-11-10 15:13:06,10159,12,3,17,145,0,0,
2017-11-10 19:23:52,10486,15,1,9,255,0,1,2017-11-10 20:20:52
2017-11-06 08:02:19,10468,2,3,9,303,0,0,
2017-11-12 11:29:01,10586,3,1,19,112,0,0,
2017-11-08 14:52:24,11025,3,3,17,255,0,0,
2017-11-07 03:55:45,10469,3,3,19,121,0,0,
2017-11-07 02:37:33,10235,24,1,19,112,0,0,
2017-11-07 11:32:29,11166,9,3,20,111,0,0,
2017-11-10 16:33:05,10608,21,1,9,145,0,0,
2017-11-08 23:33:19,10174,24,2,19,112,0,0,
2017-11-08 17:07:11,10291,15,2,13,255,0,0,
2017-11-10 18:07:47,10899,2,5,20,145,0,0,
2017-11-10 19:13:26,10943,15,2,24,113,0,0,
2017-11-11 03:39:45,10629,12,5,22,111,0,1,2017-11-11 03:51:45
2017-11-06 04:44:19,10706,6,4,9,112,0,1,2017-11-06 05:36:19
2017-11-09 14:47:05,10642,9,3,22,111,0,0,
2017-11-11 14:19:32,10760,24,1,19,113,0,0,
2017-11-10 08:04:33,10278,6,1,19,111,0,0,
2017-11-09 21:14:59,10034,15,1,20,233,0,0,
2017-11-07 00:27:25,10779,2,5,13,111,0,0,
2017-11-07 21:15:24,10994,3,1,20,113,0,0,
2017-11-08 08:30:08,10866,12,5,13,145,0,0,
2017-11-08 15:32:36,10725,6,2,22,134,0,0,
2017-11-12 13:50:49,10197,24,3,22,113,0,1,2017-11-12 15:15:49
2017-11-07 06:45:53,11043,3,2,24,121,0,1,2017-11-07 07:56:53
2017-11-06 21:58:24,11165,1,5,26,112,0,0,
2017-11-06 21:49:20,10148,2,3,17,145,0,0,
2017-11-08 16:34:05,10330,1,1,13,303,1,0,
2017-11-12 11:05:30,10046,18,1,9,121,0,0,
2017-11-07 16:44:48,10156,2,4,22,112,0,0,
2017-11-09 20:17:27,10148,2,1,17,134,1,0,
2017-11-07 12:33:47,11117,1,1,17,113,0,0,
2017-11-12 15:26:11,10987,9,5,22,112,0,0,
2017-11-06 14:04:17,10495,18,4,24,121,0,0,
2017-11-09 05:46:04,10104,9,4,20,255,0,0,
2017-11-11 04:55:04,11199,2,2,20,134,0,0,
2017-11-11 22:06:53,10777,12,1,19,112,0,1,2017-11-11 22:36:53
2017-11-08 00:01:10,10857,15,4,20,233,0,0,
2017-11-11 08:22:29,10888,12,3,26,145,0,0,
2017-11-06 09:11:44,11169,1,2,9,134,0,1,2017-11-06 10:40:44
2017-11-09 22:59:37,10315,12,5,20,113,0,1,2017-11-09 23:01:37
2017-11-10 13:21:57,10561,1,1,26,255,0,0,
2017-11-08 13:58:04,10254,15,5,19,233,1,0,
2017-11-12 03:27:30,10058,12,3,20,113,0,1,2017-11-12 03:57:30
2017-11-08 06:10:56,10979,3,1,9,145,0,1,2017-11-08 06:41:56
2017-11-08 16:44:21,11053,21,1,24,113,0,0,
2017-11-06 09:42:02,10750,21,4,17,145,0,0,
2017-11-08 05:18:49,10285,24,5,20,145,0,0,
2017-11-07 20:58:11,10685,24,2,22,303,0,0,
2017-11-11 17:50:05,11080,9,3,13,112,0,1,2017-11-11 18:53:05
2017-11-08 00:16:45,11193,9,1,26,255,0,0,
2017-11-06 09:24:42,10899,12,4,13,145,0,1,2017-11-06 10:44:42
2017-11-07 02:50:24,10904,24,3,24,303,0,1,2017-11-07 03:14:24
2017-11-11 11:39:54,10150,12,1,13,134,0,0,
2017-11-10 22:30:36,10273,15,5,20,255,0,0,
2017-11-07 04:05:14,10301,3,1,24,303,0,1,2017-11-07 05:17:14
2017-11-12 05:45:57,11189,6,1,20,233,0,0,
2017-11-06 02:45:42,11082,3,1,20,255,0,0,
2017-11-09 14:20:48,10172,2,2,20,134,0,0,
2017-11-09 16:54:14,11115,15,5,9,134,0,0,
2017-11-11 02:11:08,10289,3,5,17,112,0,0,
2017-11-07 08:37:56,10166,9,2,13,113,0,1,2017-11-07 10:05:56
2017-11-12 09:00:20,10899,24,1,22,255,0,1,2017-11-12 10:06:20
2017-11-08 10:47:46,10225,3,3,20,233,0,0,
2017-11-10 20:07:54,10228,9,2,26,255,1,0,
2017-11-10 01:50:00,10652,9,4,13,145,0,0,
2017-11-07 23:30:07,10001,1,4,26,121,0,0,
2017-11-10 18:11:13,10021,6,4,9,121,0,0,
2017-11-09 03:04:32,10926,2,2,20,255,0,0,
2017-11-08 01:11:01,10879,6,4,13,233,0,0,
2017-11-07 03:38:34,10052,3,3,9,233,0,0,
2017-11-07 15:42:29,10857,24,4,20,255,0,1,2017-11-07 16:42:29
2017-11-12 02:11:23,11019,6,4,24,303,0,0,
2017-11-12 14:07:19,10603,2,2,19,111,0,0,
2017-11-12 11:08:59,11169,12,4,17,233,1,0,
2017-11-09 06:27:35,11138,9,5,26,112,0,0,
2017-11-11 19:10:53,10546,12,5,17,111,1,0,
2017-11-06 06:18:05,10302,3,4,20,303,0,1,2017-11-06 06:37:05
2017-11-08 19:26:54,10779,3,3,19,121,0,1,2017-11-08 20:43:54
2017-11-07 03:07:31,10378,12,4,20,303,0,0,
2017-11-12 19:07:11,10842,21,4,13,134,0,0,
2017-11-07 14:07:23,10261,15,1,13,134,0,0,
2017-11-10 01:47:01,11193,2,4,26,255,0,0,
2017-11-08 12:11:32,10468,1,1,17,233,0,0,
2017-11-11 14:55:34,10694,15,3,17,255,0,0,
2017-11-09 15:11:53,10249,2,1,13,134,0,1,2017-11-09 15:43:53
2017-11-11 14:42:58,10391,24,3,19,255,0,0,
2017-11-10 00:24:10,11192,9,2,20,113,0,0,
2017-11-09 23:20:45,10123,9,5,9,112,0,0,
2017-11-10 05:18:04,10557,9,4,17,113,0,0,
2017-11-07 13:30:17,10407,21,4,22,255,1,0,
2017-11-06 09:16:20,10919,15,4,22,134,0,1,2017-11-06 10:09:20
2017-11-06 06:25:04,10331,21,4,26,233,0,0,
2017-11-06 06:42:26,11088,15,2,26,145,0,0,
2017-11-07 00:35:47,10331,1,3,22,112,0,0,
2017-11-07 21:01:23,10314,24,3,17,134,0,0,
2017-11-07 16:42:16,10956,9,3,9,303,0,0,
2017-11-06 19:42:59,10868,1,4,17,121,0,0,
2017-11-10 21:52:25,10998,24,2,24,255,0,0,
2017-11-07 19:42:50,10103,3,5,20,303,0,1,2017-11-07 20:41:50
2017-11-08 18:58:11,11074,2,2,17,121,0,0,
2017-11-07 05:25:27,10461,18,1,22,255,0,0,
2017-11-11 14:29:01,11086,15,4,22,113,0,1,2017-11-11 14:57:01
2017-11-10 10:08:19,10466,3,4,22,121,0,0,
2017-11-08 21:30:08,10492,9,1,24,233,0,0,
2017-11-06 13:04:15,10501,2,2,9,111,0,1,2017-11-06 13:57:15
2017-11-07 22:15:48,11137,3,4,26,233,0,0,
2017-11-11 22:28:26,10903,24,4,20,121,0,0,
2017-11-06 01:17:05,10596,3,3,17,113,0,0,
2017-11-06 08:47:40,11074,9,4,22,112,0,0,
2017-11-08 15:54:06,10580,15,2,22,303,0,1,2017-11-08 16:14:06
2017-11-08 11:02:29,10387,9,2,13,303,0,0,
2017-11-11 11:30:51,10549,18,2,24,255,0,0,
2017-11-07 15:47:06,10297,21,5,13,233,0,0,
2017-11-09 11:37:40,10954,21,4,20,113,0,0,
2017-11-10 04:03:36,10904,1,3,19,303,0,0,
2017-11-10 18:48:57,10487,24,2,20,111,0,0,
2017-11-10 15:49:27,10708,21,3,26,233,0,0,
2017-11-09 18:46:53,10210,6,1,9,303,1,0,
2017-11-12 01:25:08,10687,9,3,26,255,0,0,
2017-11-11 13:53:38,10550,2,1,19,145,0,1,2017-11-11 14:24:38
2017-11-09 22:08:43,10970,6,5,19,145,0,0,
2017-11-09 12:07:19,10828,1,2,17,111,0,1,2017-11-09 12:49:19
2017-11-06 02:46:58,10392,15,5,17,113,0,0,
2017-11-09 14:24:10,10685,21,2,17,112,0,0,
2017-11-06 20:06:19,10759,12,5,24,233,1,0,
2017-11-10 18:56:07,11000,9,1,20,113,0,0,
2017-11-07 02:25:53,10331,21,3,9,145,0,0,
2017-11-06 04:28:11,10457,6,4,22,112,0,0,
2017-11-10 19:57:57,10321,21,5,13,112,0,0,
2017-11-06 17:49:56,10783,1,4,17,145,0,0,
2017-11-08 18:01:48,11051,24,4,9,303,0,1,2017-11-08 18:22:48
2017-11-12 01:36:40,10855,9,3,24,111,0,0,
2017-11-11 11:37:18,10636,18,4,17,255,0,0,
2017-11-08 12:59:12,10704,9,1,24,112,0,0,
2017-11-12 01:51:28,10977,6,1,13,255,1,0,
2017-11-08 02:23:32,11178,2,1,24,111,0,0,
2017-11-09 11:29:44,10227,9,1,19,233,0,0,
2017-11-10 23:38:31,11055,12,3,22,121,0,1,2017-11-11 00:00:31
2017-11-12 17:28:02,10186,1,1,13,113,0,0,
2017-11-10 10:32:50,10625,12,1,9,255,0,0,
